ST004D01T,ST326Q01JA,ST326Q02JA,ST326Q03JA,ST326Q04JA,ST326Q05JA,ST326Q06JA,IC170Q01JA,IC170Q02JA,IC170Q03JA,IC170Q04JA,IC170Q05JA,IC170Q06JA,IC170Q07JA,IC171Q01JA,IC171Q02JA,IC171Q03JA,IC171Q04JA,IC171Q05JA,IC171Q06JA,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,AGE,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
2.0,,,,,,,4.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,,4.0,3.0,2.0,5.0,,,,,,,6.0,,,,,,,,16.33,486.665,525.728,477.377,444.093,463.031,458.319,441.075,432.32,408.295,461.598,558.092,475.038,534.784,463.028,449.571,474.014,503.782,592.188,436.533,428.723,471.615,464.602,499.179,457.845,458.046,467.649,477.423,481.136,426.624,443.107
1.0,,,,,,,4.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,15.5,301.949,399.977,362.708,348.622,305.207,346.049,348.766,327.364,326.123,329.107,338.831,320.574,358.263,345.198,360.96,338.615,310.451,310.195,303.076,339.507,231.757,324.926,360.114,311.074,329.927,267.339,310.922,259.886,303.764,267.198
1.0,,,,,,,5.0,5.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,15.83,543.961,529.854,483.426,536.693,547.816,547.355,531.777,539.503,543.696,507.863,611.729,736.873,633.848,693.611,638.829,641.681,646.982,661.757,714.476,649.949,563.068,624.797,510.761,592.044,615.657,581.557,526.871,558.243,608.982,554.214
2.0,,,,,,,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,15.83,420.647,411.848,411.784,492.91,410.711,392.121,407.319,426.729,407.785,422.985,509.539,428.803,414.322,468.949,455.581,430.792,471.372,434.453,463.493,395.979,448.348,410.081,410.413,469.777,373.905,385.447,407.776,328.067,406.076,372.662
2.0,,,,,,,3.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,16.0,427.701,451.362,422.724,403.446,476.63,425.151,410.177,488.447,410.689,468.94,363.685,392.208,430.441,358.492,440.288,370.899,330.782,469.98,384.403,449.578,402.955,366.014,403.198,364.494,461.763,378.075,391.835,446.55,428.026,468.644
2.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.42,362.614,335.862,279.242,369.598,298.174,303.431,340.598,289.405,347.867,318.259,330.062,323.105,336.07,336.125,351.802,342.23,341.28,261.451,275.599,334.972,349.166,326.265,340.124,366.553,316.259,349.003,355.247,333.155,350.408,283.987
1.0,,,,,,,5.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.67,426.888,423.193,433.606,420.634,399.626,494.977,404.005,438.334,427.8,381.725,547.286,484.428,508.051,538.329,495.432,581.412,532.035,573.236,520.653,448.928,503.182,501.924,517.669,507.802,527.142,543.4,519.108,505.22,528.358,501.632
1.0,,,,,,,2.0,4.0,3.0,5.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,6.0,3.0,6.0,4.0,2.0,5.0,5.0,6.0,2.0,4.0,2.0,2.0,16.17,561.176,574.809,611.276,566.89,621.825,636.131,618.354,602.346,587.508,623.779,596.915,584.539,660.94,676.957,652.225,699.599,634.756,615.933,623.466,599.626,624.727,574.606,634.321,563.744,645.419,636.927,581.184,615.462,594.798,635.516
2.0,,,,,,,5.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,15.58,611.194,655.258,652.592,628.848,636.85,604.766,609.563,574.639,606.035,623.926,611.578,656.339,690.408,656.539,668.058,665.845,644.065,651.489,695.764,597.011,656.306,695.829,734.783,683.44,711.595,618.95,732.434,675.525,705.633,646.288
2.0,,,,,,,5.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,15.5,407.742,426.362,458.969,375.555,404.086,425.072,383.225,384.926,412.832,423.015,389.741,417.502,414.007,327.578,358.584,360.976,379.546,394.185,380.934,371.411,573.009,517.632,572.454,478.779,470.421,471.066,510.956,532.937,450.588,560.222
2.0,,,,,,,5.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,15.92,530.71,544.743,545.292,538.192,564.004,494.233,557.139,523.674,519.847,522.815,522.485,551.786,556.27,554.57,496.51,523.583,496.987,522.601,542.371,536.609,604.249,556.822,650.832,638.612,561.719,534.346,577.77,564.331,572.578,630.061
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,439.529,374.179,393.859,403.43,424.801,403.065,443.535,384.47,388.918,408.139,433.648,419.433,396.401,432.786,420.673,394.263,427.227,423.463,430.485,439.658,459.889,411.944,389.683,416.805,466.369,415.789,367.96,406.036,412.805,437.249
2.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,15.42,292.665,334.219,302.222,254.523,283.944,368.235,328.481,323.774,270.682,320.922,432.421,374.059,348.071,324.759,316.745,468.13,427.024,304.459,341.798,270.294,417.716,392.977,379.804,355.726,340.899,404.766,399.492,347.712,345.408,347.688
1.0,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,15.33,287.619,300.288,316.572,308.648,364.989,314.508,321.454,309.949,301.29,298.721,361.968,344.403,376.362,431.352,526.512,378.291,390.405,346.228,380.888,410.788,314.542,329.51,390.028,331.335,385.88,325.353,380.759,316.264,331.34,436.52
2.0,,,,,,,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,16.33,497.226,551.027,584.771,530.55,504.352,553.165,552.947,571.492,522.498,556.611,518.254,479.23,572.616,489.879,498.967,552.464,585.175,524.548,509.88,509.567,616.757,640.598,620.777,598.551,609.218,628.972,597.952,660.21,585.367,611.284
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.17,685.7,626.44,687.748,695.734,644.928,657.872,691.131,671.74,697.408,695.936,791.514,736.553,761.415,699.989,707.933,750.135,730.802,689.747,764.414,743.894,784.385,684.955,708.312,767.487,723.505,720.984,787.418,697.013,727.095,744.697
1.0,,,,,,,4.0,2.0,1.0,2.0,1.0,,3.0,3.0,5.0,,6.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.17,413.547,406.52,412.958,396.016,368.567,410.469,380.993,357.226,350.239,382.314,495.6,511.111,547.773,484.862,517.278,484.791,499.107,443.399,464.803,506.535,465.724,487.596,515.477,455.596,468.254,426.457,457.883,367.634,428.737,447.746
1.0,,,,,,,5.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,15.5,611.265,538.131,478.983,555.868,540.99,521.612,618.189,483.268,584.99,485.846,601.999,622.03,602.976,550.774,637.492,635.599,646.659,625.2,624.3,625.608,555.888,565.732,581.402,553.667,592.796,513.822,582.773,560.798,601.996,580.299
1.0,,,,,,,5.0,5.0,1.0,5.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,16.25,472.479,464.549,478.359,463.315,499.65,458.438,459.777,473.758,437.7,471.37,563.133,591.442,567.954,534.066,496.488,501.303,561.061,532.804,577.732,465.512,577.103,496.19,519.512,520.577,493.75,570.12,461.981,492.943,466.297,451.345
1.0,,,,,,,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,15.33,414.931,463.047,423.83,445.982,397.725,403.588,451.336,439.824,448.661,396.837,453.946,558.335,451.788,543.673,555.251,481.245,520.626,572.197,517.759,491.276,388.341,383.444,401.36,452.812,461.922,384.88,393.003,440.731,448.876,400.713
2.0,,,,,,,4.0,5.0,6.0,4.0,3.0,6.0,4.0,2.0,5.0,6.0,3.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,16.25,611.467,622.76,595.031,550.415,588.085,560.597,552.874,551.476,546.132,565.37,643.773,612.62,653.47,604.038,637.026,639.495,710.504,623.711,573.547,646.542,661.839,660.42,643.963,653.683,677.121,592.66,616.227,592.14,617.753,677.201
1.0,,,,,,,5.0,5.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,15.5,528.517,588.703,558.015,546.874,556.136,495.856,548.177,579.183,515.38,545.631,636.014,611.041,630.585,660.99,623.887,672.234,620.857,586.869,605.004,604.367,561.196,519.235,576.102,617.625,583.91,576.75,494.534,579.198,547.279,532.034
2.0,,,,,,,5.0,4.0,1.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,15.42,683.503,718.43,677.016,721.023,677.428,734.096,688.539,744.48,661.85,738.593,730.577,714.958,702.007,706.969,743.447,698.921,643.302,764.928,627.621,790.813,693.071,776.001,713.911,771.603,721.006,801.478,686.842,776.795,689.079,823.242
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42,322.956,349.566,332.814,360.588,350.996,338.056,290.325,357.492,332.403,302.425,496.042,390.672,359.615,395.008,354.754,369.333,392.183,358.392,407.789,344.477,382.538,356.921,332.396,380.029,303.492,354.043,339.164,338.345,431.391,318.165
2.0,,,,,,,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,6.0,1.0,3.0,3.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,16.25,620.982,611.495,635.362,610.332,646.043,623.437,651.153,611.346,589.995,589.602,625.735,634.153,683.65,649.482,620.606,571.244,663.796,658.364,577.023,647.574,592.029,603.233,636.747,604.038,604.342,581.859,636.835,654.181,607.173,597.986
2.0,,,,,,,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.33,404.645,367.695,391.34,378.644,366.661,333.389,385.299,369.291,406.262,361.857,430.572,393.843,418.328,388.121,370.796,391.179,415.19,403.994,427.044,420.003,473.1,373.958,447.31,440.109,382.705,423.956,387.62,387.349,419.171,421.819
2.0,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,15.83,344.333,335.07,377.812,363.62,334.406,363.272,351.585,338.546,375.03,366.627,393.626,331.216,373.879,315.54,309.94,396.371,399.804,437.02,397.421,378.794,395.87,359.753,375.16,403.898,374.288,401.489,395.187,380.436,372.486,398.171
1.0,,,,,,,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,5.0,6.0,2.0,4.0,2.0,4.0,4.0,5.0,6.0,1.0,5.0,1.0,4.0,15.83,320.479,415.235,381.478,368.605,344.89,384.807,343.985,409.147,384.754,403.595,431.364,472.472,427.568,426.448,420.669,442.105,409.989,455.24,414.291,424.403,429.136,470.451,436.4,470.864,457.518,431.026,435.542,490.284,492.492,480.735
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,414.727,355.48,390.473,389.344,409.142,415.983,338.803,375.475,410.162,420.096,434.0,347.753,453.738,400.62,453.917,418.78,459.239,434.703,414.464,455.94,486.846,358.971,451.537,408.919,404.831,430.592,377.396,385.464,441.16,484.327
1.0,,,,,,,5.0,5.0,1.0,5.0,3.0,3.0,5.0,1.0,5.0,1.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,15.5,487.844,519.121,488.703,458.765,489.383,486.576,465.673,494.135,505.505,512.068,646.536,651.68,593.763,646.632,636.494,595.673,592.754,653.441,623.357,615.948,625.672,624.3,564.128,581.972,575.409,627.89,564.917,666.717,566.99,604.688
2.0,,,,,,,4.0,5.0,6.0,5.0,4.0,1.0,2.0,6.0,5.0,6.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,1.0,16.25,649.155,608.129,616.839,629.626,643.101,659.609,622.342,623.487,604.332,631.727,610.742,605.785,648.101,660.714,640.231,638.233,626.408,646.317,636.232,643.271,648.727,647.934,663.203,653.821,654.372,671.258,661.1,637.354,608.088,669.625
1.0,,,,,,,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,15.5,440.304,391.713,454.278,431.132,439.438,414.131,464.48,465.801,459.173,453.676,414.187,380.336,460.802,436.955,458.215,476.949,448.145,442.117,463.935,514.923,495.194,428.343,506.126,467.833,450.974,490.691,513.472,483.061,489.086,508.506
1.0,,,,,,,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,,2.0,3.0,4.0,5.0,6.0,16.33,299.719,370.192,373.68,396.201,379.439,384.422,375.716,386.182,345.978,395.318,273.857,317.805,292.423,318.69,335.319,339.838,342.379,280.946,262.252,317.265,266.917,357.157,352.651,337.446,359.525,314.753,317.77,391.482,344.656,266.869
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,506.603,516.131,506.269,516.379,571.024,528.809,548.443,540.033,561.575,556.502,480.197,545.089,531.519,573.179,571.579,491.737,572.169,572.032,576.007,575.643,502.323,507.043,535.965,542.956,543.143,533.224,543.355,581.047,547.022,598.273
2.0,,,,,,,4.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,5.0,6.0,3.0,4.0,3.0,4.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,3.0,15.92,442.305,389.635,461.684,433.334,440.644,434.805,447.588,453.741,465.267,430.384,468.231,387.749,436.151,446.835,470.931,433.407,460.894,465.76,419.323,432.48,481.272,404.456,459.632,486.607,521.875,414.983,471.11,485.597,443.741,408.951
1.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,15.42,405.457,414.192,406.542,466.887,417.026,426.353,377.011,416.347,384.518,403.893,589.746,526.325,439.994,512.777,441.281,494.507,549.455,524.329,515.174,497.57,462.998,462.652,453.044,528.002,454.904,497.441,458.83,497.353,458.788,452.466
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,339.145,425.445,320.66,397.531,408.357,422.68,395.078,411.016,365.941,431.066,342.341,461.353,356.665,444.342,379.59,419.947,402.256,380.515,444.562,352.412,279.163,372.47,319.411,380.282,394.819,419.366,365.575,363.521,379.043,392.458
2.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,15.5,456.067,387.318,454.978,450.538,421.585,439.538,469.098,420.806,432.502,420.99,414.042,406.637,401.553,382.451,437.84,394.018,390.119,366.521,425.048,387.238,455.147,407.072,468.052,433.394,420.904,402.846,486.041,430.449,432.027,432.775
2.0,,,,,,,1.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,16.17,525.921,492.089,461.168,519.478,529.984,531.416,495.003,527.737,531.12,513.608,543.368,468.574,576.753,532.565,608.808,565.091,620.958,632.366,524.542,621.774,600.366,611.384,656.613,582.194,641.339,648.864,627.472,657.396,606.598,690.28
1.0,,,,,,,5.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,15.5,351.361,342.306,337.665,314.848,318.248,371.71,337.78,374.82,389.068,368.561,432.363,383.893,469.593,386.381,298.727,436.729,393.808,381.928,431.665,413.623,336.961,339.949,408.897,302.396,275.987,416.039,308.021,328.595,346.035,403.052
1.0,,,,,,,5.0,5.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,16.0,480.864,496.932,473.536,509.096,494.186,484.206,484.477,480.274,464.707,478.332,555.505,598.707,553.716,499.746,595.39,540.454,596.998,551.311,477.178,564.646,591.195,547.572,549.01,587.458,608.738,577.43,571.37,570.138,541.377,548.553
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.33,460.209,486.052,471.362,446.211,476.15,492.537,506.655,464.766,481.876,465.886,507.434,485.357,490.873,447.687,606.512,499.236,518.659,466.771,481.604,473.375,485.566,418.892,482.548,419.607,493.395,511.308,434.821,458.212,498.936,428.344
2.0,,,,,,,5.0,4.0,6.0,4.0,4.0,2.0,5.0,3.0,5.0,6.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,15.83,519.702,534.11,531.389,528.629,517.836,522.808,517.903,540.689,544.355,559.887,600.449,551.024,599.31,626.259,558.7,655.402,596.854,580.465,574.621,541.246,646.238,624.028,602.676,558.23,501.692,632.271,540.003,627.238,554.676,581.626
1.0,,,,,,,5.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,16.25,478.812,493.556,525.423,528.037,539.719,507.281,547.975,503.328,550.144,507.318,612.165,629.833,642.984,613.255,613.29,677.839,665.233,697.642,699.983,716.281,561.501,599.7,559.796,600.529,552.941,528.32,601.282,611.876,610.365,608.264
1.0,,,,,,,5.0,5.0,1.0,5.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,15.33,491.92,455.13,495.375,473.123,509.162,455.471,454.665,512.718,511.791,431.373,498.475,413.792,399.108,425.499,439.15,454.8,475.661,517.552,469.205,427.574,497.117,442.449,380.559,464.229,505.84,486.406,481.481,524.205,483.899,449.856
2.0,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,15.92,461.585,428.272,491.76,458.767,458.364,465.457,411.098,450.107,455.274,444.272,468.142,445.044,447.747,505.998,504.442,519.381,460.117,551.707,436.36,371.337,516.976,488.493,531.865,509.412,555.921,568.549,504.215,582.588,534.823,545.733
1.0,,,,,,,,6.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,15.33,346.836,315.184,404.226,363.106,297.416,395.401,357.891,339.827,385.77,352.012,408.725,383.039,426.036,456.514,415.064,419.198,417.688,405.592,448.306,436.121,348.168,369.577,386.591,323.494,326.703,373.495,362.809,350.099,382.774,353.189
1.0,,,,,,,5.0,5.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,15.58,604.254,540.847,571.277,574.258,565.218,544.021,540.253,569.874,568.611,613.975,622.507,618.473,574.053,610.372,654.55,586.331,640.721,631.364,639.957,648.406,647.096,614.202,599.332,586.687,637.316,629.164,590.979,635.305,608.177,624.642
2.0,,,,,,,1.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,15.42,454.624,432.348,463.247,444.085,430.828,453.293,429.131,408.378,454.731,435.328,488.848,427.644,442.324,476.855,429.841,479.472,474.915,424.969,485.629,453.878,516.249,392.725,506.522,519.491,493.951,498.003,507.029,447.659,528.743,529.245
2.0,,,,,,,4.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,15.75,580.524,576.696,613.913,613.922,602.923,602.401,581.843,626.444,584.518,576.6,635.091,612.86,590.879,595.107,640.795,551.241,652.431,633.289,585.865,583.249,662.439,705.4,666.106,695.552,724.213,698.141,668.375,703.025,658.613,652.072
2.0,,,,,,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,15.75,485.792,495.561,524.14,521.258,488.153,592.899,535.759,507.378,545.004,533.709,549.804,541.03,555.924,535.543,528.168,536.15,532.436,509.636,525.755,494.161,491.216,576.18,554.309,598.43,536.43,581.284,546.134,582.673,563.368,559.236
1.0,,,,,,,5.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,15.92,446.089,377.473,396.907,432.026,452.724,414.866,400.597,402.375,431.264,417.077,491.319,531.127,481.497,478.305,505.476,499.04,492.648,473.15,497.154,471.668,527.937,510.731,501.56,508.031,540.81,534.462,482.619,454.739,551.605,507.127
2.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,3.0,4.0,3.0,16.08,452.64,416.569,457.402,417.385,469.845,451.715,453.784,445.772,522.795,428.531,363.129,334.969,367.602,364.901,376.436,373.33,374.503,387.724,379.186,363.205,428.406,448.858,478.365,384.696,455.07,500.921,418.036,438.995,467.599,423.731
2.0,,,,,,,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,5.0,4.0,1.0,4.0,1.0,1.0,15.58,481.644,486.696,506.163,512.214,487.66,500.096,469.085,516.172,475.565,452.851,518.052,519.538,528.368,564.672,618.747,516.896,544.089,531.832,551.821,521.943,536.005,541.751,585.986,616.764,577.019,605.056,637.891,577.567,560.588,521.445
2.0,,,,,,,5.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,15.5,492.182,494.411,494.923,457.085,473.625,462.806,489.284,518.336,436.332,445.865,596.934,677.196,567.717,602.648,577.856,531.888,574.503,565.877,540.636,516.816,588.371,594.818,590.766,577.479,547.81,571.536,586.225,594.492,536.505,592.851
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08,454.928,452.743,436.714,417.102,468.079,428.477,470.35,462.494,429.956,506.474,546.488,562.614,542.657,467.193,635.282,525.661,488.705,509.158,531.687,536.697,530.523,581.578,542.153,521.3,583.129,555.981,528.636,545.424,554.534,532.271
1.0,,,,,,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,15.5,429.386,385.338,407.827,407.4,346.218,396.503,360.819,429.843,392.618,421.683,486.144,466.657,336.67,389.201,450.448,404.269,422.618,441.653,343.1,423.632,410.029,388.825,355.419,360.275,376.348,391.014,335.373,389.417,383.61,412.616
1.0,,,,,,,5.0,5.0,3.0,5.0,4.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,6.0,6.0,6.0,5.0,3.0,3.0,2.0,15.75,531.775,513.122,445.165,520.086,488.374,502.052,550.784,490.496,511.06,505.775,622.658,634.828,549.409,714.766,508.907,625.462,633.084,560.99,605.232,590.525,508.785,515.453,474.421,550.197,460.357,541.612,580.105,536.329,537.655,519.376
